NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,50,2000,2,0.9892241379310345,0.8948412698412699,0.9939148073022313,0.8376156217882836,0.7268170426065163,237631,38812,30548
10,50,1400,2,0.9956896551724138,0.9007936507936508,0.9979716024340771,0.9095580678314491,0.8471177944862155,263192,41230,32266
10,50,800,2,0.9978448275862069,0.9027777777777778,1.0,0.9701952723535457,0.949874686716792,289319,43072,33860
10,50,2200,2,0.9827586206896551,0.8888888888888888,0.9878296146044625,0.8057553956834532,0.6716791979949874,229770,37978,29992
10,50,1600,2,0.9935344827586207,0.8988095238095238,0.9959432048681541,0.8869475847893115,0.8020050125313283,254555,40415,31659
10,50,1000,2,0.9978448275862069,0.9027777777777778,0.9979716024340771,0.9527235354573484,0.9097744360902256,280933,42516,33393
10,50,1200,2,0.9978448275862069,0.9027777777777778,0.9979716024340771,0.9301130524152107,0.87468671679198,272311,41923,32846
10,50,1800,2,0.9913793103448276,0.8968253968253969,0.9959432048681541,0.8643371017471737,0.7669172932330827,245873,39613,31106
10,100,1800,2,0.9892241379310345,0.8948412698412699,0.9939148073022313,0.8345323741007195,0.7192982456140351,239029,39127,30796
10,100,800,2,0.9956896551724138,0.9007936507936508,0.9959432048681541,0.920863309352518,0.8696741854636592,276476,42217,33149
10,100,2000,2,0.9870689655172413,0.8928571428571429,0.9918864097363083,0.8119218910585817,0.6892230576441103,231498,38375,30265
10,100,1200,2,0.9956896551724138,0.9007936507936508,0.9959432048681541,0.8890030832476875,0.8095238095238095,262468,41236,32335
10,100,1600,2,0.9913793103448276,0.8968253968253969,0.9939148073022313,0.8540596094552929,0.7518796992481203,246844,39874,31300
10,100,2200,2,0.9806034482758621,0.8869047619047619,0.9858012170385395,0.7852004110996916,0.6416040100250626,224265,37581,29737
10,100,1400,2,0.9935344827586207,0.8988095238095238,0.9959432048681541,0.8715313463514902,0.7844611528822055,254540,40612,31853
10,100,1000,2,0.9956896551724138,0.9007936507936508,0.9959432048681541,0.9075025693730729,0.8395989974937343,269771,41763,32790
10,150,800,2,0.9870689655172413,0.8928571428571429,0.9837728194726166,0.841726618705036,0.7192982456140351,255203,40676,32011
10,150,1200,2,0.9870689655172413,0.8928571428571429,0.9837728194726166,0.8252826310380267,0.6942355889724311,245097,39944,31428
10,150,1000,2,0.9870689655172413,0.8928571428571429,0.9837728194726166,0.8365878725590956,0.7092731829573935,250710,40364,31786
10,150,1600,2,0.9827586206896551,0.8888888888888888,0.9837728194726166,0.7975334018499486,0.656641604010025,232287,38757,30563
10,150,1400,2,0.9849137931034483,0.8908730158730159,0.9837728194726166,0.8129496402877698,0.681704260651629,238717,39415,31043
10,150,1800,2,0.9806034482758621,0.8869047619047619,0.9837728194726166,0.7800616649537513,0.6290726817042607,225570,38093,30123
10,150,2000,2,0.978448275862069,0.8849206349206349,0.9817444219066938,0.7656731757451182,0.6115288220551378,219090,37424,29639
10,150,2200,2,0.9719827586206896,0.878968253968254,0.9756592292089249,0.7440904419321686,0.5739348370927319,212727,36687,29151
10,200,800,2,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7595066803699897,0.5639097744360902,228050,38580,30544
10,200,1000,2,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7574511819116135,0.5614035087719298,226172,38424,30455
10,200,1200,2,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7523124357656732,0.5588972431077694,222570,38133,30217
10,200,1600,2,0.9719827586206896,0.876984126984127,0.9716024340770791,0.736896197327852,0.543859649122807,212977,37169,29533
10,200,1400,2,0.9719827586206896,0.876984126984127,0.9716024340770791,0.7440904419321686,0.5538847117794486,217977,37715,29915
10,200,2200,2,0.9633620689655172,0.8690476190476191,0.9634888438133874,0.6937307297019527,0.48370927318295737,196740,35347,28297
